Id,Name,Categories,Species,Lat,Lng,Lat/Lng,"Address Override","Street Num",Street,Suburb,State,Postcode,Country,"Last Known Status",Tags,"Owned By","Contracted To","Map URL","Profile URL"
4jw9j,"Newmarket Meat Packers/Ontario Lamb Co",Slaughterhouse,,44.026360,-79.371353,"44.026360, -79.371353",,15452,"Warden Avenue",Newmarket,ON,"L3Y 4W1",Canada,Open,,,,https://www.farmtransparency.org/map?location=4jw9j,https://www.farmtransparency.org/facilities/4jw9j-newmarket-meat-packers-ontario-lamb-co
ve16k,"King Cole Ducks","Farm (meat)",Ducks,44.025249,-79.368500,"44.025249, -79.368500",,15351,"Warden Avenue",Newmarket,ON,"L3Y 4W1",Canada,Open,,,,https://www.farmtransparency.org/map?location=ve16k,https://www.farmtransparency.org/facilities/ve16k-king-cole-ducks
zly42,Olymel,Slaughterhouse,,45.905643,-73.660950,"45.905643, -73.660950",,125,"Rue Saint Isidore",Saint-Esprit,QC,"J0K 2L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=zly42,https://www.farmtransparency.org/facilities/zly42-olymel
q9uad,"Metzger's Meat Products Inc",Slaughterhouse,,43.436485,-81.511086,"43.436485, -81.511086",,180,"Brock Avenue",Hensall,ON,"N0M 1X0",Canada,Open,,,,https://www.farmtransparency.org/map?location=q9uad,https://www.farmtransparency.org/facilities/q9uad-metzgers-meat-products-inc
chftt,"Otonabee Meat Packers",Slaughterhouse,,44.290565,-78.241333,"44.290565, -78.241333",,2043,"Drummond Line",Peterborough,ON,"K9J 6X8",Canada,Open,,,,https://www.farmtransparency.org/map?location=chftt,https://www.farmtransparency.org/facilities/chftt-otonabee-meat-packers
gn9og,"Savage & Fils Abattoir",Slaughterhouse,,45.254566,-75.124374,"45.254566, -75.124374",,113,"Principale Street",St-Albert,ON,"K0A 3C0",Canada,Open,,,,https://www.farmtransparency.org/map?location=gn9og,https://www.farmtransparency.org/facilities/gn9og-savage-fils-abattoir
vircn,"Ferme Orleans",Slaughterhouse,,46.864651,-71.039528,"46.864651, -71.039528",,7344,"Chemin Royal",Saint-Laurent-de-l'Île-d'Orléans,QC,"G0A 3Z0",Canada,Open,,,,https://www.farmtransparency.org/map?location=vircn,https://www.farmtransparency.org/facilities/vircn-ferme-orleans
v6n6j,"Zehr's Country Market",Slaughterhouse,,43.335129,-81.633537,"43.335129, -81.633537",,70963,"Bronson Line",Dashwood,ON,"N0M 1N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=v6n6j,https://www.farmtransparency.org/facilities/v6n6j-zehrs-country-market
yzhe8,"Abattoir Zampini",Slaughterhouse,,45.833351,-73.512642,"45.833351, -73.512642",,1425,"Québec 339",L'Épiphanie,QC,"J5X 3L5",Canada,Open,,,,https://www.farmtransparency.org/map?location=yzhe8,https://www.farmtransparency.org/facilities/yzhe8-abattoir-zampini
6iwjs,"Exceldor Coopérative",Slaughterhouse,,45.527885,-73.371147,"45.527885, -73.371147",,1061,"Rue Parent",Saint-Bruno-de-Montarville,QC,"J3V 6R7",Canada,Open,,,,https://www.farmtransparency.org/map?location=6iwjs,https://www.farmtransparency.org/facilities/6iwjs-exceldor-cooprative
t5p1j,"Exceldor Coopérative",Slaughterhouse,,46.623386,-70.957291,"46.623386, -70.957291",,1000,"Route Bégin",Saint-Anselme,QC,"G0R 2N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=t5p1j,https://www.farmtransparency.org/facilities/t5p1j-exceldor-cooprative
2i8sk,"Miedema Country Meats",Slaughterhouse,,43.369854,-81.413300,"43.369854, -81.413300",,41130,"Thames Road",Exeter,ON,"N0M 1S5",Canada,Open,,,,https://www.farmtransparency.org/map?location=2i8sk,https://www.farmtransparency.org/facilities/2i8sk-miedema-country-meats
1myft,"Desormeaux Meats Inc & Slaughter House",Slaughterhouse,,45.218697,-75.153572,"45.218697, -75.153572",,1,"Queen Street",Crysler,ON,"K0A 1R0",Canada,Open,,,,https://www.farmtransparency.org/map?location=1myft,https://www.farmtransparency.org/facilities/1myft-desormeaux-meats-inc-slaughter-house
mvhx6,"Reist & Weber",Slaughterhouse,,43.544876,-80.573326,"43.544876, -80.573326",,317,"Hawkesville Road","St. Jacobs",ON,"N0B 2N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=mvhx6,https://www.farmtransparency.org/facilities/mvhx6-reist-weber
srd3f,"Palmateer's Abattoir",Slaughterhouse,,44.471062,-77.325287,"44.471062, -77.325287",,2543,"Crookston Road",Tweed,ON,"K0K 3J0",Canada,Open,,,,https://www.farmtransparency.org/map?location=srd3f,https://www.farmtransparency.org/facilities/srd3f-palmateers-abattoir
d6ffo,"Abattoir Transbec",Slaughterhouse,,46.372723,-72.006493,"46.372723, -72.006493",,225,"Rue Sainte Sophie",Manseau,QC,"G0X 1V0",Canada,Open,,,,https://www.farmtransparency.org/map?location=d6ffo,https://www.farmtransparency.org/facilities/d6ffo-abattoir-transbec
yhpbk,"Viandes Sunnico",Slaughterhouse,,45.354420,-74.073746,"45.354420, -74.073746",,1000,"Montée Pilon","Les Cèdres",QC,"J7T 1G2",Canada,Open,,,,https://www.farmtransparency.org/map?location=yhpbk,https://www.farmtransparency.org/facilities/yhpbk-viandes-sunnico
fb6ot,"Viandes Dubreuil Inc",Slaughterhouse,,46.555386,-70.992783,"46.555386, -70.992783",,172,"Route Sainte-Thérèse",Sainte-Hénédine,QC,"G0S 2R0",Canada,Open,,,,https://www.farmtransparency.org/map?location=fb6ot,https://www.farmtransparency.org/facilities/fb6ot-viandes-dubreuil-inc
h1p3x,Olymel,Slaughterhouse,,43.702282,-79.702126,"43.702282, -79.702126",,318,"Orenda Road",Brampton,ON,"L6T 1G1",Canada,Open,,,,https://www.farmtransparency.org/map?location=h1p3x,https://www.farmtransparency.org/facilities/h1p3x-olymel
1kk2w,"Avicomax Inc",Slaughterhouse,,45.872662,-72.544258,"45.872662, -72.544258",,500,"Rue Labonté",Saint-Charles-de-Drummond,QC,"J2C 6X9",Canada,Open,,,,https://www.farmtransparency.org/map?location=1kk2w,https://www.farmtransparency.org/facilities/1kk2w-avicomax-inc
h3osf,"Farmersville Community Abbatoir",Slaughterhouse,,44.642101,-75.912003,"44.642101, -75.912003",,63,"County Road 30",Athens,ON,"K0E 1B0",Canada,Open,,,,https://www.farmtransparency.org/map?location=h3osf,https://www.farmtransparency.org/facilities/h3osf-farmersville-community-abbatoir
9m9rs,"Farmersville Community Abbatoir",Slaughterhouse,,44.642101,-75.912003,"44.642101, -75.912003",,63,"County Road 30",Athens,ON,"K0E 1B0",Canada,Open,,,,https://www.farmtransparency.org/map?location=9m9rs,https://www.farmtransparency.org/facilities/9m9rs-farmersville-community-abbatoir
lftc1,"Olymel LP",Slaughterhouse,,45.528198,-73.365715,"45.528198, -73.365715",,1149,"Rue Marie-Victorin",Saint-Bruno-de-Montarville,QC,"J3V 6R6",Canada,Open,,,,https://www.farmtransparency.org/map?location=lftc1,https://www.farmtransparency.org/facilities/lftc1-olymel-lp
w3c0g,"Abattoir dominic girard",Slaughterhouse,,45.806995,-72.611862,"45.806995, -72.611862",,568,"Chemin de Saint-Hyacinthe",Saint-Edmond-de-Grantham,QC,"J0C 1K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=w3c0g,https://www.farmtransparency.org/facilities/w3c0g-abattoir-dominic-girard
zqxun,"Abattoir dominic girard",Slaughterhouse,,45.806995,-72.611862,"45.806995, -72.611862",,568,"Chemin de Saint-Hyacinthe",Saint-Edmond-de-Grantham,QC,"J0C 1K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=zqxun,https://www.farmtransparency.org/facilities/zqxun-abattoir-dominic-girard
ofmi7,"L.G. Hébert et Fils Ltée",Slaughterhouse,,45.734398,-72.747337,"45.734398, -72.747337",,428,"Rue Hébert",Sainte-Hélène-de-Bagot,QC,"J0H 1M0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ofmi7,https://www.farmtransparency.org/facilities/ofmi7-lg-hbert-et-fils-lte
z4ql9,"Abattoir Correia Et Fils Inc",Slaughterhouse,,45.338158,-73.654221,"45.338158, -73.654221",,110,"Rang Saint-Régis South",Saint-Isidore-de-Laprairie,QC,"J0L 2A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=z4ql9,https://www.farmtransparency.org/facilities/z4ql9-abattoir-correia-et-fils-inc
uukf4,"Boucherie-Abattoir Tarte Enr",Slaughterhouse,,45.442787,-73.172249,"45.442787, -73.172249",,164,"CH Du Ruisseau Saint Louis East",Marieville,QC,"J3M 1P1",Canada,Open,,,,https://www.farmtransparency.org/map?location=uukf4,https://www.farmtransparency.org/facilities/uukf4-boucherie-abattoir-tarte-enr
w9u5r,"Abattoir Groleau",Slaughterhouse,,46.259701,-70.983116,"46.259701, -70.983116",,201,"Avenue Commerciale",Tring-Jonction,QC,"G0N 1X0",Canada,Open,,,,https://www.farmtransparency.org/map?location=w9u5r,https://www.farmtransparency.org/facilities/w9u5r-abattoir-groleau
hwvpg,"Abattoir Groleau",Slaughterhouse,,46.259701,-70.983116,"46.259701, -70.983116",,201,"Avenue Commerciale",Tring-Jonction,QC,"G0N 1X0",Canada,Open,,,,https://www.farmtransparency.org/map?location=hwvpg,https://www.farmtransparency.org/facilities/hwvpg-abattoir-groleau
epmi5,"Abattoir Mario Breton",Slaughterhouse,,46.203064,-71.091942,"46.203064, -71.091942",,818,"8e Rang Sud","East Broughton",QC,"G0N 1G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=epmi5,https://www.farmtransparency.org/facilities/epmi5-abattoir-mario-breton
ngpua,"Abattoir Jocelyn Couture",Slaughterhouse,,46.039429,-71.062096,"46.039429, -71.062096",,84,"11e Rang",Adstock,QC,"G0N 1S0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ngpua,https://www.farmtransparency.org/facilities/ngpua-abattoir-jocelyn-couture
jxok8,"Abattoir J Lavallée Inc",Slaughterhouse,,45.073055,-73.734314,"45.073055, -73.734314",,615,"Chemin Cowan",Havelock,QC,"J0S 2C0",Canada,Open,,,,https://www.farmtransparency.org/map?location=jxok8,https://www.farmtransparency.org/facilities/jxok8-abattoir-j-lavalle-inc
880lt,"Abattoir Ducharme Ltée",Slaughterhouse,,45.338963,-72.787239,"45.338963, -72.787239",,110,"Rue Authier",Saint-Alphonse,QC,"J2J 0H7",Canada,Open,,,,https://www.farmtransparency.org/map?location=880lt,https://www.farmtransparency.org/facilities/880lt-abattoir-ducharme-lte
ntpof,"Highgate Tender Meats Limited",Slaughterhouse,,42.510319,-81.821793,"42.510319, -81.821793",,14599,"Chatham-Kent County Road 20",Highgate,ON,"N0P 1T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ntpof,https://www.farmtransparency.org/facilities/ntpof-highgate-tender-meats-limited
6btpn,"own & Country Meats & Abattoir",Slaughterhouse,,42.425457,-81.870300,"42.425457, -81.870300",,19950,"Hill Road",Chatham-Kent,ON,"N0P 2C0",Canada,Open,,,,https://www.farmtransparency.org/map?location=6btpn,https://www.farmtransparency.org/facilities/6btpn-own-country-meats-abattoir
9knrn,"Abattoir Campbell Inc",Slaughterhouse,,45.123737,-73.146957,"45.123737, -73.146957",,121,"Rue Campbell",,QC,"J0J 2C0",Canada,Open,,,,https://www.farmtransparency.org/map?location=9knrn,https://www.farmtransparency.org/facilities/9knrn-abattoir-campbell-inc
uraue,"Nipissing Game Farm Inc",,Quail,46.183899,-79.500542,"46.183899, -79.500542",,367,"Birchgrove Drive West",Callander,ON,"P0H 1H0",Canada,Open,,,,https://www.farmtransparency.org/map?location=uraue,https://www.farmtransparency.org/facilities/uraue-nipissing-game-farm-inc
lq0c8,"Weston Abattoir Ltd","Slaughterhouse (unconfirmed)",,42.232075,-82.936180,"42.232075, -82.936180",,5409,"North Talbot Road",Tecumseh,ON,"N0R 1K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=lq0c8,https://www.farmtransparency.org/facilities/lq0c8-weston-abattoir-ltd
kfiu8,"Abattoir Fortin",Slaughterhouse,,45.153728,-72.659943,"45.153728, -72.659943",,1756,"Québec 139",Sutton,QC,"J0E 2K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=kfiu8,https://www.farmtransparency.org/facilities/kfiu8-abattoir-fortin
qbwy7,"Abattoir Gaston Théberge (1994) Enr",Slaughterhouse,,45.489609,-71.868103,"45.489609, -71.868103",,146,"4e Rang Ouest",Stoke,QC,"J0B 3G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=qbwy7,https://www.farmtransparency.org/facilities/qbwy7-abattoir-gaston-thberge-1994-enr
oa9v0,"Gord's Abattoir Ltd",Slaughterhouse,,42.103764,-82.600334,"42.103764, -82.600334",,645,"Ontario 77",Leamington,ON,"N8H 3V8",Canada,Open,,,,https://www.farmtransparency.org/map?location=oa9v0,https://www.farmtransparency.org/facilities/oa9v0-gords-abattoir-ltd
jsv27,"Abattoir Desorcy Inc",Slaughterhouse,,45.198544,-71.673248,"45.198544, -71.673248",,1145,"Québec 251",Sainte-Edwidge,QC,"J0B 2R0",Canada,Open,,,,https://www.farmtransparency.org/map?location=jsv27,https://www.farmtransparency.org/facilities/jsv27-abattoir-desorcy-inc
yietn,"Abattoir Régional de Coaticook",Slaughterhouse,,45.111675,-71.792641,"45.111675, -71.792641",,115,"Québec 147",Coaticook,QC,"J1A 2S2",Canada,Open,,,,https://www.farmtransparency.org/map?location=yietn,https://www.farmtransparency.org/facilities/yietn-abattoir-rgional-de-coaticook
iiov7,"Brookside Abattoir Co-Op LTD",Slaughterhouse,,45.386414,-63.245647,"45.386414, -63.245647",,24,"Brookside Branch Road","Bible Hill",NS,"B6L 2H5",Canada,Open,,,,https://www.farmtransparency.org/map?location=iiov7,https://www.farmtransparency.org/facilities/iiov7-brookside-abattoir-co-op-ltd
2tg4b,"Hay's Custom Butchering","Slaughterhouse (unconfirmed)",,44.303890,-77.677315,"44.303890, -77.677315",,2896,"4th Line East",Campbellford,ON,"K0L 1L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=2tg4b,https://www.farmtransparency.org/facilities/2tg4b-hays-custom-butchering
ggcv8,"Thunder Bay Meat Processing (1986) Limited",Slaughterhouse,,48.414833,-89.528313,"48.414833, -89.528313",,4779,"Oliver Road",Murillo,ON,"P0T 2G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ggcv8,https://www.farmtransparency.org/facilities/ggcv8-thunder-bay-meat-processing-1986-limited
5xo42,"Big Bob's Meats",Slaughterhouse,,50.541908,-104.621002,"50.541908, -104.621002",,,"CanAm Highway",Zehner,SK,"S0G 5K0",Canada,Open,,,,https://www.farmtransparency.org/map?location=5xo42,https://www.farmtransparency.org/facilities/5xo42-unknown
ztiqb,"340 Rancher's Co-Op",Slaughterhouse,,44.372196,-65.929039,"44.372196, -65.929039",,154,"Langford Road",Weymouth,NS,"B0W 3T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=ztiqb,https://www.farmtransparency.org/facilities/ztiqb-340-ranchers-co-op
iqzd5,"Superior Poultry Processors","Slaughterhouse (unconfirmed)",,49.276665,-122.805283,"49.276665, -122.805283",,2784,"Aberdeen Avenue",Coquitlam,BC,"V3B 1A3",Canada,Open,,,,https://www.farmtransparency.org/map?location=iqzd5,https://www.farmtransparency.org/facilities/iqzd5-superior-poultry-processors
crmmx,"Rabbit River Farms","Farm (eggs) (unconfirmed)","Chickens (unconfirmed)",49.197239,-123.025330,"49.197239, -123.025330",,17740,"River Road",Richmond,BC,"V6V 1L9",Canada,Open,,,,https://www.farmtransparency.org/map?location=crmmx,https://www.farmtransparency.org/facilities/crmmx-rabbit-river-farms
xgj50,"Mountain View Poultry","Farm (eggs) (unconfirmed)","Chickens (unconfirmed)",50.718018,-114.022194,"50.718018, -114.022194",,,"Township Road 204",Aldersyde,AB,"T0L 0A0",Canada,Open,,,,https://www.farmtransparency.org/map?location=xgj50,https://www.farmtransparency.org/facilities/xgj50-mountain-view-poultry
kska4,"Belwood Poultry Ltd","Farm (meat)",Chickens,42.127964,-83.055031,"42.127964, -83.055031",,4272,"Concession Road 4 North",Amherstburg,ON,"N9V 2Y9",Canada,Open,,,,https://www.farmtransparency.org/map?location=kska4,https://www.farmtransparency.org/facilities/kska4-belwood-poultry-ltd
hi4um,"Farm Fresh Poultry Ltd","Slaughterhouse (unconfirmed)",,43.916683,-80.883469,"43.916683, -80.883469",,191,"John Street North",Harriston,ON,"N0G 1Z0",Canada,Open,,,,https://www.farmtransparency.org/map?location=hi4um,https://www.farmtransparency.org/facilities/hi4um-farm-fresh-poultry-ltd
ln4qm,Unknown,,,49.089954,-122.284477,"49.089954, -122.284477",,33999,"Townshipline Road",Abbotsford,BC,"V3G 1R1",Canada,Open,,,,https://www.farmtransparency.org/map?location=ln4qm,https://www.farmtransparency.org/facilities/ln4qm-unknown
7yc6x,Unknown,,,49.088161,-122.284241,"49.088161, -122.284241",,33956,"Townshipline Road",Abbotsford,BC,"V3G 1R1",Canada,Open,,,,https://www.farmtransparency.org/map?location=7yc6x,https://www.farmtransparency.org/facilities/7yc6x-unknown
2qc53,Unknown,,,49.088062,-122.282379,"49.088062, -122.282379",,34042,"Townshipline Road",Abbotsford,BC,"V3G 1R1",Canada,Open,,,,https://www.farmtransparency.org/map?location=2qc53,https://www.farmtransparency.org/facilities/2qc53-unknown
s90gc,"K&M Farms","Farm (meat)",Chickens,49.059669,-122.435432,"49.059669, -122.435432",,28494,"Maclure Road",Abbotsford,BC,"V4X 1L4",Canada,Open,,,,https://www.farmtransparency.org/map?location=s90gc,https://www.farmtransparency.org/facilities/s90gc-k-m-farms
8bi8g,"Farm Fed","Slaughterhouse (unconfirmed)",,49.046329,-122.360802,"49.046329, -122.360802",,31171,"Peardonville Road","North Poplar",BC,"V2T 6K6",Canada,Open,,,,https://www.farmtransparency.org/map?location=8bi8g,https://www.farmtransparency.org/facilities/8bi8g-farm-fed
qown8,"Maple Leaf Poultry",Slaughterhouse,,43.692352,-79.743889,"43.692352, -79.743889",,73,"Orenda Road",Brampton,ON,"L6W 1W1",Canada,Open,,,,https://www.farmtransparency.org/map?location=qown8,https://www.farmtransparency.org/facilities/qown8-maple-leaf-poultry
xo4k3,"Maple Leaf Poultry",Slaughterhouse,,43.130157,-80.291199,"43.130157, -80.291199",,10,"Canning Street",Brantford,ON,"N3T 1P1",Canada,Open,,,,https://www.farmtransparency.org/map?location=xo4k3,https://www.farmtransparency.org/facilities/xo4k3-maple-leaf-poultry
6qzsk,"Maple Leaf Poultry",Slaughterhouse,,43.668972,-79.474854,"43.668972, -79.474854",,100,"Ethel Avenue",York,ON,"M6N 4Z7",Canada,Open,,,,https://www.farmtransparency.org/map?location=6qzsk,https://www.farmtransparency.org/facilities/6qzsk-maple-leaf-poultry
rj6lm,"Rossdown Farms Hatchery",Hatchery,"Chickens (unconfirmed)",49.045319,-122.428261,"49.045319, -122.428261",,2385,"Bradner Road",Abbotsford,BC,"V4X 1E2",Canada,Open,Hatchery,,,https://www.farmtransparency.org/map?location=rj6lm,https://www.farmtransparency.org/facilities/rj6lm-rossdown-farms-hatchery
8i5do,Unknown,,,49.046940,-122.423531,"49.046940, -122.423531",,28863,"Simpson Road",Abbotsford,BC,"V4X 1H9",Canada,Open,,,,https://www.farmtransparency.org/map?location=8i5do,https://www.farmtransparency.org/facilities/8i5do-unknown
rbznp,Unknown,,,49.041977,-122.424728,"49.041977, -122.424728",,2202,"Bradner Road",Abbotsford,BC,"V4X 1C3",Canada,Open,,,,https://www.farmtransparency.org/map?location=rbznp,https://www.farmtransparency.org/facilities/rbznp-unknown
i45qs,Unknown,,,49.044804,-122.442375,"49.044804, -122.442375",,2445,"Cottonwood Street",Abbotsford,BC,"V4X 1K5",Canada,Open,,,,https://www.farmtransparency.org/map?location=i45qs,https://www.farmtransparency.org/facilities/i45qs-unknown
trx5j,Unknown,,,49.045296,-122.455933,"49.045296, -122.455933",,27828,"Simpson Road",Abbotsford,BC,"V4X 1E4",Canada,Open,,,,https://www.farmtransparency.org/map?location=trx5j,https://www.farmtransparency.org/facilities/trx5j-unknown
ruqme,Unknown,,,49.047333,-122.449875,"49.047333, -122.449875",,2481,"Lefeuvre Road",Abbotsford,BC,"V4X 1E3",Canada,Open,,,,https://www.farmtransparency.org/map?location=ruqme,https://www.farmtransparency.org/facilities/ruqme-unknown
1dz9r,Unknown,,,49.044262,-122.450020,"49.044262, -122.450020",,2315,"Lefeuvre Road",Abbotsford,BC,"V4X 1E3",Canada,Open,,,,https://www.farmtransparency.org/map?location=1dz9r,https://www.farmtransparency.org/facilities/1dz9r-unknown
llk5t,Unknown,,,49.033401,-122.453590,"49.033401, -122.453590",,1725,"Lefeuvre Road",Abbotsford,BC,"V4X 1E3",Canada,Open,,,,https://www.farmtransparency.org/map?location=llk5t,https://www.farmtransparency.org/facilities/llk5t-unknown
gxjqe,Unknown,,,49.035454,-122.468498,"49.035454, -122.468498",,1824,"272 Street","Langley Township",BC,"V4W 2R1",Canada,Open,,,,https://www.farmtransparency.org/map?location=gxjqe,https://www.farmtransparency.org/facilities/gxjqe-unknown
ehoek,Unknown,,,49.029968,-122.467621,"49.029968, -122.467621",,27390,"16 Avenue","Langley Township",BC,"V4W 2S6",Canada,Open,,,,https://www.farmtransparency.org/map?location=ehoek,https://www.farmtransparency.org/facilities/ehoek-unknown
e66fd,Unknown,,,49.029587,-122.425117,"49.029587, -122.425117",,1467,"Bradner Road",Abbotsford,BC,"V4X 1H8",Canada,Open,,,,https://www.farmtransparency.org/map?location=e66fd,https://www.farmtransparency.org/facilities/e66fd-unknown
8eewm,Unknown,,,49.029659,-122.417969,"49.029659, -122.417969",,29199,"King Road",Abbotsford,BC,"V2T 6C1",Canada,Open,,,,https://www.farmtransparency.org/map?location=8eewm,https://www.farmtransparency.org/facilities/8eewm-unknown
42ruj,Unknown,,,49.015980,-122.423203,"49.015980, -122.423203",,28950,"Huntingdon Road",Abbotsford,BC,"V4X 1S7",Canada,Open,,,,https://www.farmtransparency.org/map?location=42ruj,https://www.farmtransparency.org/facilities/42ruj-unknown
vtu0a,Unknown,,,49.015785,-122.430649,"49.015785, -122.430649",,28612,"Huntingdon Road",Abbotsford,BC,"V4X 1A3",Canada,Open,,,,https://www.farmtransparency.org/map?location=vtu0a,https://www.farmtransparency.org/facilities/vtu0a-unknown
cve2b,Unknown,,,49.004974,-122.417458,"49.004974, -122.417458",,180,"Defehr Road",Abbotsford,BC,"V4X 2J8",Canada,Open,,,,https://www.farmtransparency.org/map?location=cve2b,https://www.farmtransparency.org/facilities/cve2b-unknown
eo3q3,Unknown,,,49.005173,-122.409882,"49.005173, -122.409882",,,,Abbotsford,BC,"V4X 2J3",Canada,Open,,,,https://www.farmtransparency.org/map?location=eo3q3,https://www.farmtransparency.org/facilities/eo3q3-unknown
6l9qp,Unknown,,,49.007198,-122.428009,"49.007198, -122.428009",,285,"Bradner Road",Abbotsford,BC,"V4X 2J5",Canada,Open,,,,https://www.farmtransparency.org/map?location=6l9qp,https://www.farmtransparency.org/facilities/6l9qp-unknown
jnfjn,Unknown,,,49.003586,-122.394157,"49.003586, -122.394157",,29943,"0 Avenue",Abbotsford,BC,"V4X 2J4",Canada,Open,,,,https://www.farmtransparency.org/map?location=jnfjn,https://www.farmtransparency.org/facilities/jnfjn-unknown
xnf9a,Unknown,,,49.005737,-122.400124,"49.005737, -122.400124",,226,"Ross Road",Abbotsford,BC,"V4X 2M5",Canada,Open,,,,https://www.farmtransparency.org/map?location=xnf9a,https://www.farmtransparency.org/facilities/xnf9a-unknown
xr9nj,Unknown,,,49.003738,-122.402008,"49.003738, -122.402008",,29691,"0 Avenue",Abbotsford,BC,"V4X 2J4",Canada,Open,,,,https://www.farmtransparency.org/map?location=xr9nj,https://www.farmtransparency.org/facilities/xr9nj-unknown
twfuy,"Mount Lehman Egg and Poultry Farms","Farm (meat)","Turkeys (unconfirmed)",49.006344,-122.380211,"49.006344, -122.380211",,250,"304 Street","North Poplar",BC,"V4X 2L4",Canada,Open,,,,https://www.farmtransparency.org/map?location=twfuy,https://www.farmtransparency.org/facilities/twfuy-mount-lehman-egg-poultry-farms
eehik,Unknown,,,49.010494,-122.371986,"49.010494, -122.371986",,456,"Hamm Street","North Poplar",BC,"V2T 6B5",Canada,Open,,,,https://www.farmtransparency.org/map?location=eehik,https://www.farmtransparency.org/facilities/eehik-unknown
561vf,"Western Hatchery",Hatchery,Chickens,49.012566,-122.371796,"49.012566, -122.371796",,565,"Hamm Street","North Poplar",BC,"V2T 6B5",Canada,Open,,,,https://www.farmtransparency.org/map?location=561vf,https://www.farmtransparency.org/facilities/561vf-western-hatchery
cu3bz,"Clark Poultry Farms Ltd","Farm (meat)",Chickens,42.993683,-79.957176,"42.993683, -79.957176",,697,"Third Line",Hagersville,ON,"N0A 1H0",Canada,Open,,,,https://www.farmtransparency.org/map?location=cu3bz,https://www.farmtransparency.org/facilities/cu3bz-clark-poultry-farms-ltd
8f8tp,"Mill Pond Hatchery",,,44.050228,-78.000023,"44.050228, -78.000023",,555,"Pipeline Road",Grafton,ON,"K0K 2G0",Canada,Open,,,,https://www.farmtransparency.org/map?location=8f8tp,https://www.farmtransparency.org/facilities/8f8tp-mill-pond-hatchery
nzsed,"Burns Poultry Farm Inc.","Farm (eggs)",Chickens,46.362209,-63.690941,"46.362209, -63.690941",,285,"Prince Edward Island 8",Freetown,PE,"C0B 1L0",Canada,Open,,,,https://www.farmtransparency.org/map?location=nzsed,https://www.farmtransparency.org/facilities/nzsed-burns-poultry-farm-inc
vkjvz,"Bekings Poultry Farm","Farm (eggs)",Chickens,44.902859,-75.579338,"44.902859, -75.579338",,2413,"Jochem Road","Oxford Station",ON,"K0G 1T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=vkjvz,https://www.farmtransparency.org/facilities/vkjvz-bekings-poultry-farm
omlna,"Hayter's Farm","Farm (meat)",Turkeys,43.344437,-81.642845,"43.344437, -81.642845",,37463,"Huron 83",Dashwood,ON,"N0M 1N0",Canada,Open,,,,https://www.farmtransparency.org/map?location=omlna,https://www.farmtransparency.org/facilities/omlna-hayters-farm
cmbww,"Cox Bros Poultry Farm Ltd","Farm (eggs)",Chickens,45.310162,-63.561687,"45.310162, -63.561687",,7592,"Nova Scotia 215",Maitland,NS,"B0N 1T0",Canada,Open,,,,https://www.farmtransparency.org/map?location=cmbww,https://www.farmtransparency.org/facilities/cmbww-cox-bros-poultry-farm-ltd
ugnw8,"Munn Poultry Farm Ltd","Farm (eggs)",Chickens,47.614105,-52.839035,"47.614105, -52.839035",,101,"Nearys Pond Road","Portugal Cove-St. Philip's",NL,"A1M 2Z8",Canada,Open,,,,https://www.farmtransparency.org/map?location=ugnw8,https://www.farmtransparency.org/facilities/ugnw8-munn-poultry-farm-ltd
npawp,Unknown,,,49.076775,-122.402596,"49.076775, -122.402596",,4184,"Ross Road",Abbotsford,BC,"V4X 1Z6",Canada,Open,,,,https://www.farmtransparency.org/map?location=npawp,https://www.farmtransparency.org/facilities/npawp-unknown
n4brc,Unknown,,,49.073738,-122.397446,"49.073738, -122.397446",,29904,"Downes Road",Abbotsford,BC,"V4X 1Z8",Canada,Open,,,,https://www.farmtransparency.org/map?location=n4brc,https://www.farmtransparency.org/facilities/n4brc-unknown
n0pc6,"Rossdown Farms","Farm (meat) (unconfirmed)","Turkeys (unconfirmed)",49.123470,-122.505547,"49.123470, -122.505547",,67,"67 Avenue","Langley Township",BC,"V4W 1V3",Canada,Open,"Parent / Breeder,",,,https://www.farmtransparency.org/map?location=n0pc6,https://www.farmtransparency.org/facilities/n0pc6-rossdown-farms
